dictionary size=  10
list element size=  100 

Start value = U  Goal value = E 

Expand Node | Fringe
M16         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12, Q24, Q17, Z2, N20, R7, O8, U24, Y15, O17
O17         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12, Q24, Q17, Z2, N20, R7, O8, U24, Y15
Y15         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12, Q24, Q17, Z2, N20, R7, O8, U24
U24         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12, Q24, Q17, Z2, N20, R7, O8
O8          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12, Q24, Q17, Z2, N20, R7
R7          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12, Q24, Q17, Z2, N20
N20         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12, Q24, Q17, Z2
Z2          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12, Q24, Q17
Q17         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12, Q24
Q24         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14, Y12
Y12         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8, O14
O14         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0, Q8
Q8          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20, N0
N0          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22, P20
P20         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16, S22
S22         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2, Z16
Z16         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25, T2
T2          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9, P25
P25         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10, Q9
Q9          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20, Y10
Y10         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0, Y20
Y20         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5, X0
X0          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7, S5
S5          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4, Q7
Q7          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14, Y4
Y4          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4, S14
S14         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0, Q4
Q4          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6, O0
O0          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9, Q6
Q6          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4, U9
U9          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23, R4
R4          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10, Q23
Q23         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15, S10
S10         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20, X15
X15         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23, V20
V20         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7, H23
H23         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9, O7
O7          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16, S9
S9          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10, L16
L16         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12, L10
L10         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24, N12
N12         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3, M24
M24         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17, P3
P3          | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21, Y17
Y17         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21, M21
M21         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18, R21
R21         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25, Z18
Z18         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11, O25
O25         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14, L11
L11         | X, I, Z, E, B, C, O, S3, K24, O15, J4, T14, J16, O11, Q12, L25, V9, K15, Y2, M22, P12, K18, T22, J3, L14, R19, S4, M20, M18, L24, X9, P7, O9, M10, O4, L2, T4, W7, X17, X4, Z13, R20, R9, K20, X19, Q25, K8, L22, L19, O10, M5, S2, X21, P14, P21, W8, X5, Z11, X11, M23, M17, K16, W6, W22, M14
