dictionary size=  100000
list element size=  100 

Start value = P  Goal value = V 

Expand Node | Fringe
N1          | (61074, 'Z5'), (71600, 'Q15'), (72975, 'J17'), (74349, 'G5'), (78059, 'N13'), (90121, 'Z20'), (87345, 'M25'), (97750, 'T11'), (84771, 'J25'), (80060, 'L21'), (92454, 'U7'), (94575, 'B'), (94579, 'B'), (95698, 'Y21'), (94527, 'B'), (100091, 'N5'), (98485, 'K8'), (94569, 'B')
Z5          | (71600, 'Q15'), (74349, 'G5'), (72975, 'J17'), (84771, 'J25'), (78059, 'N13'), (90121, 'Z20'), (87345, 'M25'), (97750, 'T11'), (94569, 'B'), (80060, 'L21'), (92454, 'U7'), (94575, 'B'), (94579, 'B'), (95698, 'Y21'), (94527, 'B'), (100091, 'N5'), (98485, 'K8')
Q15         | (72975, 'J17'), (74349, 'G5'), (87345, 'M25'), (84771, 'J25'), (78059, 'N13'), (90121, 'Z20'), (94527, 'B'), (97750, 'T11'), (94569, 'B'), (80060, 'L21'), (92454, 'U7'), (94575, 'B'), (94579, 'B'), (95698, 'Y21'), (98485, 'K8'), (100091, 'N5')
J17         | (74349, 'G5'), (78059, 'N13'), (87345, 'M25'), (84771, 'J25'), (80060, 'L21'), (90121, 'Z20'), (94527, 'B'), (97750, 'T11'), (94569, 'B'), (100091, 'N5'), (92454, 'U7'), (94575, 'B'), (94579, 'B'), (95698, 'Y21'), (98485, 'K8')
G5          | (78059, 'N13'), (80060, 'L21'), (87345, 'M25'), (84771, 'J25'), (92454, 'U7'), (90121, 'Z20'), (94527, 'B'), (97750, 'T11'), (94569, 'B'), (100091, 'N5'), (98485, 'K8'), (94575, 'B'), (94579, 'B'), (95698, 'Y21')
N13         | (80060, 'L21'), (84771, 'J25'), (87345, 'M25'), (94569, 'B'), (92454, 'U7'), (90121, 'Z20'), (94527, 'B'), (97750, 'T11'), (95698, 'Y21'), (100091, 'N5'), (98485, 'K8'), (94575, 'B'), (94579, 'B')
L21         | (84771, 'J25'), (92454, 'U7'), (87345, 'M25'), (94569, 'B'), (94579, 'B'), (90121, 'Z20'), (94527, 'B'), (97750, 'T11'), (95698, 'Y21'), (100091, 'N5'), (98485, 'K8'), (94575, 'B')
J25         | (87345, 'M25'), (92454, 'U7'), (90121, 'Z20'), (94569, 'B'), (94579, 'B'), (94575, 'B'), (94527, 'B'), (97750, 'T11'), (95698, 'Y21'), (100091, 'N5'), (98485, 'K8')
M25         | (90121, 'Z20'), (92454, 'U7'), (94527, 'B'), (94569, 'B'), (94579, 'B'), (94575, 'B'), (98485, 'K8'), (97750, 'T11'), (95698, 'Y21'), (100091, 'N5')
Z20         | (89173, 'S'), (92454, 'U7'), (94527, 'B'), (95698, 'Y21'), (94569, 'B'), (94575, 'B'), (98485, 'K8'), (97750, 'T11'), (100091, 'N5'), (94579, 'B')
S           | (59746, 'S1'), (85293, 'V3'), (63680, 'Y18'), (95698, 'Y21'), (92454, 'U7'), (94527, 'B'), (98485, 'K8'), (97750, 'T11'), (100091, 'N5'), (94579, 'B'), (94569, 'B'), (94575, 'B')
S1          | (63680, 'Y18'), (85293, 'V3'), (94527, 'B'), (95698, 'Y21'), (92454, 'U7'), (94575, 'B'), (98485, 'K8'), (97750, 'T11'), (100091, 'N5'), (94579, 'B'), (94569, 'B')
Y18         | (85293, 'V3'), (92454, 'U7'), (94527, 'B'), (95698, 'Y21'), (94569, 'B'), (94575, 'B'), (98485, 'K8'), (97750, 'T11'), (100091, 'N5'), (94579, 'B')
V3          | (92454, 'U7'), (94569, 'B'), (94527, 'B'), (95698, 'Y21'), (94579, 'B'), (94575, 'B'), (98485, 'K8'), (97750, 'T11'), (100091, 'N5')
U7          | (94527, 'B'), (94569, 'B'), (94575, 'B'), (95698, 'Y21'), (94579, 'B'), (100091, 'N5'), (98485, 'K8'), (97750, 'T11')
B           | (94569, 'B'), (94579, 'B'), (94575, 'B'), (95698, 'Y21'), (97750, 'T11'), (100091, 'N5'), (98485, 'K8')
B           | (94575, 'B'), (94579, 'B'), (98485, 'K8'), (95698, 'Y21'), (97750, 'T11'), (100091, 'N5')
B           | (94579, 'B'), (95698, 'Y21'), (98485, 'K8'), (100091, 'N5'), (97750, 'T11')
B           | (95698, 'Y21'), (97750, 'T11'), (98485, 'K8'), (100091, 'N5')
Y21         | (97750, 'T11'), (100091, 'N5'), (98485, 'K8')
T11         | (98485, 'K8'), (100091, 'N5')
K8          | (100091, 'N5')
N5          | 
No path from P to V

AStar algorithm --- 15644000 nano seconds ---

AStar algorithm --- 0.015644 seconds ---

Expand Node | Fringe
--------------------
-           | P
P           | T11, R23, W17, Z23, W1, U0
U0          | T11, R23, W17, Z23, W1
W1          | T11, R23, W17, Z23
Z23         | L, T11, R23, W17
W17         | L, T11, R23
R23         | L, T11
T11         | L
L           | Y8, W3, M13, X21, Z24, T21, T22, V19, T15, Z22, U3
U3          | Y8, W3, M13, X21, Z24, T21, T22, V19, T15, Z22
Z22         | Y8, W3, M13, X21, Z24, T21, T22, V19, T15
T15         | Y8, W3, M13, X21, Z24, T21, T22, V19
V19         | Y8, W3, M13, X21, Z24, T21, T22
T22         | A, Y8, W3, M13, X21, Z24, T21
T21         | T, A, Y8, W3, M13, X21, Z24
Z24         | C, J, T, A, Y8, W3, M13, X21
X21         | C, J, T, A, Y8, W3, M13
M13         | C, J, T, A, Y8, W3
W3          | C, J, T, A, Y8
Y8          | C, J, T, A
A           | H13, J16, N11, I14, F21, G1, S22, D21, C, J, T
T           | H13, J16, N11, I14, F21, G1, S22, D21, C, J
J           | Q14, X15, Z6, W5, K8, M11, J7, Y21, J11, H13, J16, N11, I14, F21, G1, S22, D21, C
C           | R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21, J11, H13, J16, N11, I14, F21, G1, S22, D21
D21         | R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21, J11, H13, J16, N11, I14, F21, G1, S22
S22         | R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21, J11, H13, J16, N11, I14, F21, G1
G1          | R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21, J11, H13, J16, N11, I14, F21
F21         | R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21, J11, H13, J16, N11, I14
I14         | R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21, J11, H13, J16, N11
N11         | R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21, J11, H13, J16
J16         | B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21, J11, H13
H13         | B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21, J11
J11         | B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7, Y21
Y21         | B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11, J7
J7          | B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8, M11
M11         | B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5, K8
K8          | B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6, W5
W5          | H, B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15, Z6
Z6          | H, B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14, X15
X15         | H, B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7, Q14
Q14         | H, B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0, E7
E7          | H, B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8, P0
P0          | H, B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11, V8
V8          | H, B, R14, K14, T23, U13, R2, H12, T13, X24, Z19, Y11
Y11         | H, B, R14, K14, T23, U13, R2, H12, T13, X24, Z19
Z19         | H, B, R14, K14, T23, U13, R2, H12, T13, X24
X24         | H, B, R14, K14, T23, U13, R2, H12, T13
T13         | H, B, R14, K14, T23, U13, R2, H12
H12         | H, B, R14, K14, T23, U13, R2
R2          | H, B, R14, K14, T23, U13
U13         | H, B, R14, K14, T23
T23         | H, B, R14, K14
K14         | H, B, R14
R14         | H, B
B           | N1, O22, J17, S7, G25, E0, Z5, Q15, W2, T1, G24, V15, M25, I5, H
H           | U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25, E0, Z5, Q15, W2, T1, G24, V15, M25, I5
I5          | U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25, E0, Z5, Q15, W2, T1, G24, V15, M25
M25         | U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25, E0, Z5, Q15, W2, T1, G24, V15
V15         | E, U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25, E0, Z5, Q15, W2, T1, G24
G24         | G, E, U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25, E0, Z5, Q15, W2, T1
T1          | G, E, U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25, E0, Z5, Q15, W2
W2          | G, E, U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25, E0, Z5, Q15
Q15         | G, E, U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25, E0, Z5
Z5          | G, E, U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25, E0
E0          | G, E, U10, W19, Z16, Y2, Z25, N1, O22, J17, S7, G25
G25         | G, E, U10, W19, Z16, Y2, Z25, N1, O22, J17, S7
S7          | G, E, U10, W19, Z16, Y2, Z25, N1, O22, J17
J17         | G, E, U10, W19, Z16, Y2, Z25, N1, O22
O22         | G, E, U10, W19, Z16, Y2, Z25, N1
N1          | G, E, U10, W19, Z16, Y2, Z25
Z25         | D, G, E, U10, W19, Z16, Y2
Y2          | D, G, E, U10, W19, Z16
Z16         | D, G, E, U10, W19
W19         | F, D, G, E, U10
U10         | F, D, G, E
E           | Z20, Q3, N13, G5, G22, U7, L21, U12, G10, J25, L14, F, D, G
G           | J8, T17, S23, Z10, W20, Z20, Q3, N13, G5, G22, U7, L21, U12, G10, J25, L14, F, D
D           | K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13, G5, G22, U7, L21, U12, G10, J25, L14, F
F           | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13, G5, G22, U7, L21, U12, G10, J25, L14
L14         | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13, G5, G22, U7, L21, U12, G10, J25
J25         | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13, G5, G22, U7, L21, U12, G10
G10         | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13, G5, G22, U7, L21, U12
U12         | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13, G5, G22, U7, L21
L21         | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13, G5, G22, U7
U7          | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13, G5, G22
G22         | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13, G5
G5          | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3, N13
N13         | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20, Q3
Q3          | L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20, Z20
Z20         | S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10, W20
W20         | S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23, Z10
Z10         | S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17, S23
S23         | S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8, T17
T17         | S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20, J8
J8          | S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19, S20
S20         | S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11, P19
P19         | S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23, S11
S11         | M, S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4, P23
P23         | M, S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5, K4
K4          | M, S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15, S5
S5          | M, S, L7, W4, X7, J4, I18, P17, K23, D5, L10, K15
K15         | M, S, L7, W4, X7, J4, I18, P17, K23, D5, L10
L10         | M, S, L7, W4, X7, J4, I18, P17, K23, D5
D5          | M, S, L7, W4, X7, J4, I18, P17, K23
K23         | M, S, L7, W4, X7, J4, I18, P17
P17         | M, S, L7, W4, X7, J4, I18
I18         | M, S, L7, W4, X7, J4
J4          | I, M, S, L7, W4, X7
X7          | U, I, M, S, L7, W4
W4          | U, I, M, S, L7
L7          | U, I, M, S
S           | V3, S1, Y18, U, I, M
M           | T19, N5, V17, X4, M20, V3, S1, Y18, U, I
I           | J18, O6, O2, L15, J2, V21, T19, N5, V17, X4, M20, V3, S1, Y18, U
U           | Z4, W18, J18, O6, O2, L15, J2, V21, T19, N5, V17, X4, M20, V3, S1, Y18
Y18         | Z4, W18, J18, O6, O2, L15, J2, V21, T19, N5, V17, X4, M20, V3, S1
S1          | Z4, W18, J18, O6, O2, L15, J2, V21, T19, N5, V17, X4, M20, V3
V3          | Z4, W18, J18, O6, O2, L15, J2, V21, T19, N5, V17, X4, M20
M20         | Z4, W18, J18, O6, O2, L15, J2, V21, T19, N5, V17, X4
X4          | Z4, W18, J18, O6, O2, L15, J2, V21, T19, N5, V17
V17         | Z4, W18, J18, O6, O2, L15, J2, V21, T19, N5
N5          | Z4, W18, J18, O6, O2, L15, J2, V21, T19
T19         | Z4, W18, J18, O6, O2, L15, J2, V21
V21         | Z4, W18, J18, O6, O2, L15, J2
J2          | Z4, W18, J18, O6, O2, L15
L15         | Z4, W18, J18, O6, O2
O2          | Z4, W18, J18, O6
O6          | Z4, W18, J18
J18         | Z4, W18
W18         | Z4
Z4          | N
N           | U4, W16, T6, U25, O14
O14         | U4, W16, T6, U25
U25         | U4, W16, T6
T6          | U4, W16
W16         | U4
U4          | 
No path from P to V

BFS algorithm --- 0 nano seconds ---

BFS algorithm --- 0.0 seconds ---

Expand Node | Fringe
--------------------
-           | (0, 'P')
P           | (3, 'Z23'), (32, 'W17'), (25, 'T11'), (97, 'W1'), (95, 'R23'), (98, 'U0')
Z23         | (25, 'T11'), (32, 'W17'), (98, 'U0'), (97, 'W1'), (95, 'R23')
T11         | (32, 'W17'), (95, 'R23'), (98, 'U0'), (97, 'W1')
W17         | (95, 'R23'), (97, 'W1'), (98, 'U0')
R23         | (97, 'W1'), (98, 'U0')
W1          | (98, 'U0')
U0          | 
No path from P to V

UCS algorithm --- 0 nano seconds ---

UCS algorithm --- 0.0 seconds ---

Expand Node | Fringe
--------------------
-           | P
P           | U0, W1, Z23, W17, R23, T11
T11         | U0, W1, Z23, W17, R23
R23         | U0, W1, Z23, W17
W17         | U0, W1, Z23
Z23         | U0, W1, L
L           | U0, W1, U3, Z22, T15, V19, T22, T21, Z24, X21, M13, W3, Y8
Y8          | U0, W1, U3, Z22, T15, V19, T22, T21, Z24, X21, M13, W3
W3          | U0, W1, U3, Z22, T15, V19, T22, T21, Z24, X21, M13
M13         | U0, W1, U3, Z22, T15, V19, T22, T21, Z24, X21
X21         | U0, W1, U3, Z22, T15, V19, T22, T21, Z24
Z24         | U0, W1, U3, Z22, T15, V19, T22, T21, J, C
C           | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11, Z19, X24, T13, H12, R2, U13, T23, K14, R14
R14         | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11, Z19, X24, T13, H12, R2, U13, T23, K14
K14         | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11, Z19, X24, T13, H12, R2, U13, T23
T23         | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11, Z19, X24, T13, H12, R2, U13
U13         | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11, Z19, X24, T13, H12, R2
R2          | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11, Z19, X24, T13, H12
H12         | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11, Z19, X24, T13
T13         | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11, Z19, X24
X24         | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11, Z19
Z19         | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8, Y11
Y11         | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0, V8
V8          | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7, P0
P0          | U0, W1, U3, Z22, T15, V19, T22, T21, J, E7
E7          | U0, W1, U3, Z22, T15, V19, T22, T21, J
J           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, W5, Z6, X15, Q14
Q14         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, W5, Z6, X15
X15         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, W5, Z6
Z6          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, W5
W5          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, H
H           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, W19, U10
U10         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, W19
W19         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, F
F           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, X7, W4, L7
L7          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, X7, W4
W4          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, X7
X7          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, U
U           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, W18, Z4
Z4          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, W18, N
N           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, W18, O14, U25, T6, W16, U4
U4          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, W18, O14, U25, T6, W16
W16         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, W18, O14, U25, T6
T6          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, W18, O14, U25
U25         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, W18, O14
O14         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4, W18
W18         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, J4
J4          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, I
I           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, V21, J2, L15, O2, O6, J18
J18         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, V21, J2, L15, O2, O6
O6          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, V21, J2, L15, O2
O2          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, V21, J2, L15
L15         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, V21, J2
J2          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18, V21
V21         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17, I18
I18         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10, P17
P17         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, G10
G10         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, E
E           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, G25, G5, N13, Q3, Z20
Z20         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, G25, G5, N13, Q3, S
S           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, G25, G5, N13, Q3, Y18, S1, V3
V3          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, G25, G5, N13, Q3, Y18, S1
S1          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, G25, G5, N13, Q3, Y18
Y18         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, G25, G5, N13, Q3
Q3          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, G25, G5, N13
N13         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, G25, G5
G5          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, G25
G25         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, B
B           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, J16, N1
N1          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, J16
J16         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, A
A           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, D21, S22, G1, F21, I14, N11, H13
H13         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, D21, S22, G1, F21, I14, N11
N11         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, D21, S22, G1, F21, I14
I14         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, D21, S22, G1, F21
F21         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, D21, S22, G1
G1          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, D21, S22
S22         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22, D21
