Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
192.168.1.103-66.114.52.19-4997-80-6,192.168.1.103,4997,66.114.52.19,80,6,13/06/2010 06:21:56,1203089,2,0,12,0,6,6,6,0,0,0,0,0,9.974324427,1.662387404,1203089,0,1203089,1203089,1203089,1203089,0,1203089,1203089,0,0,0,0,0,0,0,0,0,40,0,1.662387404,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16357,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.19-1026-80-6,192.168.1.103,1026,66.114.52.19,80,6,13/06/2010 06:21:56,984342,2,0,12,0,6,6,6,0,0,0,0,0,12.19088488,2.031814146,984342,0,984342,984342,984342,984342,0,984342,984342,0,0,0,0,0,0,0,0,0,40,0,2.031814146,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16192,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.19-4995-80-6,192.168.1.103,4995,66.114.52.19,80,6,13/06/2010 06:21:58,3171753,2,0,12,0,6,6,6,0,0,0,0,0,3.783396753,0.630566125,3171753,0,3171753,3171753,3171753,3171753,0,3171753,3171753,0,0,0,0,0,0,0,0,0,40,0,0.630566125,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17134,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.19-1027-80-6,192.168.1.103,1027,66.114.52.19,80,6,13/06/2010 06:21:58,3171730,2,0,12,0,6,6,6,0,0,0,0,0,3.783424188,0.630570698,3171730,0,3171730,3171730,3171730,3171730,0,3171730,3171730,0,0,0,0,0,0,0,0,0,40,0,0.630570698,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16293,-1,1,20,0,0,0,0,0,0,0,0
192.168.3.116-192.168.5.122-2756-143-6,192.168.5.122,143,192.168.3.116,2756,6,13/06/2010 06:20:02,119975248,4,1,68,6,17,17,17,0,6,6,6,0,0.616793891,0.041675263,3.00E+07,5.99E+07,1.20E+08,161,1.20E+08,4.00E+07,6.93E+07,1.20E+08,161,0,0,0,0,0,1,0,0,0,80,20,0.03334021,0.008335053,6,17,15.16666667,4.490731195,20.16666667,0,1,0,0,1,0,0,0,0,18.2,17,6,80,0,0,0,0,0,0,4,68,1,6,8576,17350,3,20,201673,0,201673,201673,1.20E+08,0,1.20E+08,1.20E+08
192.168.1.103-66.114.52.19-1026-80-6,192.168.1.103,1026,66.114.52.19,80,6,13/06/2010 06:21:59,4046733,2,0,12,0,6,6,6,0,0,0,0,0,2.965355016,0.494225836,4046733,0,4046733,4046733,4046733,4046733,0,4046733,4046733,0,0,0,0,0,0,0,0,0,40,0,0.494225836,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16192,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.19-4997-80-6,192.168.1.103,4997,66.114.52.19,80,6,13/06/2010 06:21:59,4812328,2,0,12,0,6,6,6,0,0,0,0,0,2.493595615,0.415599269,4812328,0,4812328,4812328,4812328,4812328,0,4812328,4812328,0,0,0,0,0,0,0,0,0,40,0,0.415599269,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16357,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1029-80-6,192.168.1.103,1029,64.147.162.160,80,6,13/06/2010 06:22:04,239961,3,4,75,747,69,0,25,38.22302971,735,0,186.75,365.5109437,3425.556653,29.17140702,39993.5,49978.09307,104105,7,100195,50097.5,70721.28472,100105,90,140077,46692.33333,53072.52983,104416,7,0,0,0,0,68,88,12.50203158,16.66937544,0,735,102.75,256.5244349,65804.78571,0,0,0,1,0,0,0,0,1,117.4285714,25,186.75,68,0,0,0,0,0,0,3,75,4,747,16384,5840,2,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1029-80-6,192.168.1.103,1029,64.147.162.160,80,6,13/06/2010 06:22:04,6,2,0,12,0,6,6,6,0,0,0,0,0,2000000,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,0,0,0,0,40,0,333333.3333,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16785,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-3066-53-17,192.168.1.103,3066,192.168.5.122,53,17,13/06/2010 06:20:04,6097765,7,14,255,3368,40,30,36.42857143,4.613644361,431,152,240.5714286,125.3178815,594.1521197,3.443884768,304888.25,836008.7023,3755518,367,6096875,1016145.833,1431250.206,3857464,78486,5959398,458415.2308,1049514.865,3801408,367,0,0,0,0,148,280,1.147961589,2.295923178,30,431,166.0909091,141.0649662,19899.32468,0,0,0,0,0,0,0,0,2,174,36.42857143,240.5714286,148,0,0,0,0,0,0,7,255,14,3368,-1,-1,6,20,0,0,0,0,0,0,0,0
192.168.1.103-63.251.52.165-1031-80-6,192.168.1.103,1031,63.251.52.165,80,6,13/06/2010 06:22:04,313947,3,4,74,854,68,0,24.66666667,37.64748774,842,0,213.5,419.0095464,2955.912941,22.2967571,52324.5,58646.35109,117340,7,115604,57802,81617.09311,115514,90,198643,66214.33333,60193.47078,117640,7,0,0,0,0,68,88,9.555753041,12.74100405,0,842,116,294.241883,86578.28571,0,0,0,1,0,0,0,0,1,132.5714286,24.66666667,213.5,68,0,0,0,0,0,0,3,74,4,854,16384,5840,2,20,0,0,0,0,0,0,0,0
192.168.1.103-63.251.52.165-1031-80-6,192.168.1.103,1031,63.251.52.165,80,6,13/06/2010 06:22:05,63,2,0,12,0,6,6,6,0,0,0,0,0,190476.1905,31746.03175,63,0,63,63,63,63,0,63,63,0,0,0,0,0,0,0,0,0,40,0,31746.03175,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16678,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1028-80-6,192.168.1.103,1028,64.147.162.160,80,6,13/06/2010 06:22:04,1202341,25,36,141,49446,69,0,5.64,13.53661701,1460,0,1373.5,338.7521218,41242.04365,50.73435905,20039.01667,49500.43093,302853,134,1085397,45224.875,87369.86413,409226,134,1102909,31511.68571,60696.50507,302853,2820,0,0,0,0,640,728,20.7927701,29.94158895,0,1460,799.7903226,727.4075489,529121.7422,0,0,0,1,0,0,0,0,1,812.9016393,5.64,1373.5,640,0,0,0,0,0,0,25,141,36,49446,16384,5840,13,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1028-80-6,192.168.1.103,1028,64.147.162.160,80,6,13/06/2010 06:22:05,6,2,0,12,0,6,6,6,0,0,0,0,0,2000000,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,0,0,0,0,40,0,333333.3333,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-63.251.52.165-1032-80-6,192.168.1.103,1032,63.251.52.165,80,6,13/06/2010 06:22:05,1048732,19,36,139,48229,37,0,7.315789474,7.318565673,1460,0,1339.694444,404.7066535,46120.45785,52.4442851,19420.96296,41900.58708,160477,7,1042251,57902.83333,75936.49178,282632,63,930237,26578.2,47170.62031,160477,7,0,0,0,0,388,728,18.11711667,34.32716843,0,1460,863.7142857,720.7386795,519464.2442,0,0,0,1,0,0,0,0,1,879.4181818,7.315789474,1339.694444,388,0,0,0,0,0,0,19,139,36,48229,16384,5840,18,20,0,0,0,0,0,0,0,0
192.168.1.103-63.251.52.165-1032-80-6,192.168.1.103,1032,63.251.52.165,80,6,13/06/2010 06:22:06,140,3,0,18,0,6,6,6,0,0,0,0,0,128571.4286,21428.57143,70,90.50966799,134,6,140,70,90.50966799,134,6,0,0,0,0,0,0,0,0,0,60,0,21428.57143,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,17520,-1,2,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1030-80-6,192.168.1.103,1030,64.147.162.160,80,6,13/06/2010 06:22:04,5721362,21,32,162,42458,78,0,7.714285714,16.33751161,1460,0,1326.8125,421.0269655,7449.27519,9.263528509,110026.1923,611086.2619,4422233,7,5623951,281197.55,1001186.816,4529844,151,5619504,181274.3226,788465.2427,4422233,7,0,0,0,0,488,648,3.670454692,5.593073817,0,1460,789.2592593,729.4006116,532025.2523,0,0,0,1,0,0,0,0,1,804.1509434,7.714285714,1326.8125,488,0,0,0,0,0,0,21,162,32,42458,16384,5840,15,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1030-80-6,192.168.1.103,1030,64.147.162.160,80,6,13/06/2010 06:22:10,6,2,0,12,0,6,6,6,0,0,0,0,0,2000000,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,0,0,0,0,40,0,333333.3333,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1034-80-6,192.168.1.103,1034,64.147.162.160,80,6,13/06/2010 06:22:11,263673,4,5,102,4323,90,0,25.5,43.09292285,1460,0,864.6,786.9528575,16782.15062,34.1331877,32959.125,45992.26019,104335,140,261268,87089.33333,81456.57831,161629,140,164380,41095,48171.57935,104681,3672,0,0,0,0,88,108,15.17030564,18.96288205,0,1460,442.5,688.3922089,473883.8333,0,0,0,1,0,0,0,0,1,491.6666667,25.5,864.6,88,0,0,0,0,0,0,4,102,5,4323,16384,5840,3,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1034-80-6,192.168.1.103,1034,64.147.162.160,80,6,13/06/2010 06:22:11,98,2,0,12,0,6,6,6,0,0,0,0,0,122448.9796,20408.16327,98,0,98,98,98,98,0,98,98,0,0,0,0,0,0,0,0,0,40,0,20408.16327,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16123,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1036-80-6,192.168.1.103,1036,64.147.162.160,80,6,13/06/2010 06:22:11,246396,3,5,100,2244,94,0,33.33333333,52.62445566,1460,0,448.8,655.8484581,9513.141447,32.46805955,35199.42857,47483.98862,101581,6,100392,50196,70798.35936,100258,134,146351,36587.75,47987.05356,101928,6,0,0,0,0,68,108,12.17552233,20.29253722,0,1460,260.4444444,515.5150607,265755.7778,0,0,0,1,0,0,0,0,1,293,33.33333333,448.8,68,0,0,0,0,0,0,3,100,5,2244,16384,5840,2,20,0,0,0,0,0,0,0,0
192.168.1.103-64.147.162.160-1036-80-6,192.168.1.103,1036,64.147.162.160,80,6,13/06/2010 06:22:11,169,3,0,18,0,6,6,6,0,0,0,0,0,106508.8757,17751.47929,84.5,111.0157646,163,6,169,84.5,111.0157646,163,6,0,0,0,0,0,0,0,0,0,60,0,17751.47929,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,17520,-1,2,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1038-80-6,192.168.1.103,1038,66.114.52.46,80,6,13/06/2010 06:22:12,6923049,8,10,285,4488,103,0,35.625,43.23007386,1270,0,448.8,528.9374674,689.4361141,2.600010487,407238.1765,1455392.646,6031294,153,891755,127393.5714,195523.2175,564116,153,6890677,765630.7778,1984316.069,6032279,3949,0,0,0,0,168,208,1.155560216,1.44445027,0,1270,251.2105263,431.8175514,186466.3977,0,0,0,1,0,0,0,0,1,265.1666667,35.625,448.8,168,0,0,0,0,0,0,8,285,10,4488,16384,5840,7,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1035-80-6,192.168.1.103,1035,66.114.52.46,80,6,13/06/2010 06:22:11,7745361,15,20,589,11526,127,0,39.26666667,44.60696081,1460,0,576.3,564.5284105,1564.162084,4.518833919,227804.7353,1065946.974,6237008,40,1508353,107739.5,137440.9085,364484,175,7712125,405901.3158,1419130.111,6238174,40,0,0,0,0,308,408,1.936643108,2.582190811,0,1460,336.5277778,497.7532083,247758.2563,0,0,0,1,0,0,0,0,1,346.1428571,39.26666667,576.3,308,0,0,0,0,0,0,15,589,20,11526,16384,5840,14,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1033-80-6,192.168.1.103,1033,66.114.52.46,80,6,13/06/2010 06:22:11,8142132,13,14,491,8373,133,0,37.76923077,45.05580585,1460,0,598.0714286,548.78782,1088.658351,3.31608478,313158.9231,1196845.393,6107996,188,2034136,169511.3333,254489.418,899637,188,8109861,623835.4615,1677094.428,6109210,346,0,0,0,0,268,288,1.596633412,1.719451367,0,1460,316.5714286,477.6351024,228135.291,0,0,0,1,0,0,0,0,1,328.2962963,37.76923077,598.0714286,268,0,0,0,0,0,0,13,491,14,8373,16384,6432,12,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1037-80-6,192.168.1.103,1037,66.114.52.46,80,6,13/06/2010 06:22:11,8088033,6,7,200,3330,103,0,33.33333333,45.36812391,1376,0,475.7142857,616.1484438,436.4472796,1.607312928,674002.75,1985939.211,6913446,151,1174587,234917.4,437492.5545,1016049,151,8056163,1342693.833,2762965.163,6914674,5455,0,0,0,0,128,148,0.741836736,0.865476192,0,1376,252.1428571,479.4913743,229911.978,0,0,0,1,0,0,0,0,1,271.5384615,33.33333333,475.7142857,128,0,0,0,0,0,0,6,200,7,3330,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1037-80-6,192.168.1.103,1037,66.114.52.46,80,6,13/06/2010 06:22:20,5131463,3,0,92,0,80,6,30.66666667,42.72391992,0,0,0,0,17.92861022,0.584628594,2565731.5,3628441.373,5131427,36,5131463,2565731.5,3628441.373,5131427,36,0,0,0,0,0,0,0,0,0,60,0,0.584628594,0,6,80,24.5,37,1369,0,0,0,0,1,0,0,0,0,32.66666667,30.66666667,0,60,0,0,0,0,0,0,3,92,0,0,17520,-1,2,20,0,0,0,0,5131427,0,5131427,5131427
192.168.1.103-66.114.52.46-1039-80-6,192.168.1.103,1039,66.114.52.46,80,6,13/06/2010 06:22:25,6893410,9,15,122,14491,80,0,13.55555556,24.99555516,1460,0,966.0666667,627.1400466,2119.850698,3.481586037,299713.4783,1401487.409,6728552,136,164858,20607.25,25252.26502,75223,136,6856667,489761.9286,1796071.554,6729894,314,0,0,0,0,188,308,1.305594764,2.175991273,0,1460,584.52,676.0978184,457108.26,0,0,0,1,0,0,0,0,1,608.875,13.55555556,966.0666667,188,0,0,0,0,0,0,9,122,15,14491,16384,5840,8,20,0,0,0,0,0,0,0,0
192.168.1.101-192.168.5.122-1552-110-6,192.168.1.101,1552,192.168.5.122,110,6,13/06/2010 06:22:32,14496,6,13,45,132,15,0,7.5,5.282045058,20,0,10.15384615,7.081032809,12210.2649,1310.706402,805.3333333,2366.105786,10273,6,14045,2809,4443.53536,10757,724,14149,1179.083333,2979.469064,10600,6,0,0,0,0,128,276,413.9072848,896.799117,0,20,8.85,6.698585868,44.87105263,0,0,0,1,0,0,0,0,2,9.315789474,7.5,10.15384615,128,0,0,0,0,0,0,6,45,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.1.101-192.168.5.122-1552-110-6,192.168.5.122,110,192.168.1.101,1552,6,13/06/2010 06:22:32,271,1,2,18,12,18,18,18,0,6,6,6,0,110701.107,11070.1107,135.5,113.8441918,216,55,0,0,0,0,0,55,55,0,55,55,1,0,0,0,20,40,3690.0369,7380.073801,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
192.168.3.117-192.168.5.122-2354-143-6,192.168.5.122,143,192.168.3.117,2354,6,13/06/2010 06:20:44,119974729,4,1,68,6,17,17,17,0,6,6,6,0,0.616796559,0.041675443,3.00E+07,5.99E+07,1.20E+08,167,1.20E+08,4.00E+07,6.93E+07,1.20E+08,167,0,0,0,0,0,1,0,0,0,80,20,0.033340355,0.008335089,6,17,15.16666667,4.490731195,20.16666667,0,1,0,0,1,0,0,0,0,18.2,17,6,80,0,0,0,0,0,0,4,68,1,6,9648,16823,3,20,118004,0,118004,118004,1.20E+08,0,1.20E+08,1.20E+08
192.168.1.103-192.168.5.122-1090-143-6,192.168.5.122,143,192.168.1.103,1090,6,13/06/2010 06:18:50,119980014,3,1,40,6,17,6,13.33333333,6.350852961,6,6,6,0,0.383397188,0.033338886,4.00E+07,6.91E+07,1.20E+08,193,1.20E+08,5.99E+07,8.47E+07,1.20E+08,193,0,0,0,0,0,0,0,0,0,60,20,0.025004164,0.008334721,6,17,10.4,6.024948133,36.3,0,0,0,0,1,0,0,0,0,13,13.33333333,6,60,0,0,0,0,0,0,3,40,1,6,16755,16738,2,20,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08
192.168.2.112-192.168.5.122-2620-110-6,192.168.2.112,2620,192.168.5.122,110,6,13/06/2010 06:22:56,14383,6,13,47,132,16,0,7.833333333,5.741660619,20,0,10.15384615,7.081032809,12445.24786,1321.003963,799.0555556,2304.876097,10018,31,13860,2772,4380.162383,10606,673,14046,1170.5,2893.341117,10308,31,0,0,0,0,128,276,417.1591462,903.8448168,0,20,8.95,6.778254705,45.94473684,0,0,0,1,0,0,0,0,2,9.421052632,7.833333333,10.15384615,128,0,0,0,0,0,0,6,47,13,132,64240,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.112-192.168.5.122-2620-110-6,192.168.5.122,110,192.168.2.112,2620,6,13/06/2010 06:22:56,239,1,2,18,12,18,18,18,0,6,6,6,0,125523.0126,12552.30126,119.5,86.97413409,181,58,0,0,0,0,0,58,58,0,58,58,1,0,0,0,20,40,4184.100418,8368.200837,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,64172,0,20,0,0,0,0,0,0,0,0
192.168.2.111-192.168.5.122-1112-143-6,192.168.5.122,143,192.168.2.111,1112,6,13/06/2010 06:21:05,119975879,4,1,68,6,17,17,17,0,6,6,6,0,0.616790647,0.041675044,3.00E+07,6.00E+07,1.20E+08,168,1.20E+08,4.00E+07,6.93E+07,1.20E+08,168,0,0,0,0,0,1,0,0,0,80,20,0.033340035,0.008335009,6,17,15.16666667,4.490731195,20.16666667,0,1,0,0,1,0,0,0,0,18.2,17,6,80,0,0,0,0,0,0,4,68,1,6,9648,63356,3,20,12360,0,12360,12360,1.20E+08,0,1.20E+08,1.20E+08
192.168.5.122-224.0.0.251-5353-5353-17,192.168.5.122,5353,224.0.0.251,5353,17,13/06/2010 06:21:11,119854445,144,0,6534,0,66,44,45.375,3.996283238,0,0,0,0,54.51612579,1.201457318,838142.972,692026.6814,3648617,106633,1.20E+08,838142.972,692026.6814,3648617,106633,0,0,0,0,0,0,0,0,0,2888,0,1.201457318,0,44,66,45.44827586,4.078962005,16.63793103,0,0,0,0,0,0,0,0,0,45.76388889,45.375,0,2888,0,0,0,0,0,0,144,6534,0,0,-1,-1,143,20,0,0,0,0,0,0,0,0
192.168.2.108-192.168.5.122-4420-110-6,192.168.2.108,4420,192.168.5.122,110,6,13/06/2010 06:23:34,15502,6,13,45,132,15,0,7.5,5.282045058,20,0,10.15384615,7.081032809,11417.88156,1225.648303,861.2222222,2403.674211,10468,66,14968,2993.6,4605.771521,11228,751,15138,1261.5,3031.22599,10815,66,0,0,0,0,128,276,387.0468327,838.6014708,0,20,8.85,6.698585868,44.87105263,0,0,0,1,0,0,0,0,2,9.315789474,7.5,10.15384615,128,0,0,0,0,0,0,6,45,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.108-192.168.5.122-4420-110-6,192.168.5.122,110,192.168.2.108,4420,6,13/06/2010 06:23:34,374,1,2,18,12,18,18,18,0,6,6,6,0,80213.90374,8021.390374,187,16.97056275,199,175,0,0,0,0,0,175,175,0,175,175,1,0,0,0,20,40,2673.796791,5347.593583,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
192.168.1.105-192.168.5.122-22339-110-6,192.168.1.105,22339,192.168.5.122,110,6,13/06/2010 06:23:42,14921,6,13,45,132,15,0,7.5,5.282045058,20,0,10.15384615,7.081032809,11862.47571,1273.373098,828.9444444,2419.353328,10504,6,14292,2858.4,4535.065027,10970,750,14547,1212.25,3044.887761,10832,6,0,0,0,0,128,276,402.1178205,871.2552778,0,20,8.85,6.698585868,44.87105263,0,0,0,1,0,0,0,0,2,9.315789474,7.5,10.15384615,128,0,0,0,0,0,0,6,45,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.1.105-192.168.5.122-22339-110-6,192.168.5.122,110,192.168.1.105,22339,6,13/06/2010 06:23:42,273,1,2,18,12,18,18,18,0,6,6,6,0,109890.1099,10989.01099,136.5,125.1579003,225,48,0,0,0,0,0,48,48,0,48,48,1,0,0,0,20,40,3663.003663,7326.007326,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1038-80-6,192.168.1.103,1038,66.114.52.46,80,6,13/06/2010 06:22:19,93971632,2,0,12,0,6,6,6,0,0,0,0,0,0.127698112,0.021283019,9.40E+07,0,9.40E+07,9.40E+07,9.40E+07,9.40E+07,0,9.40E+07,9.40E+07,0,0,0,0,0,0,0,0,0,40,0,0.021283019,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16172,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1035-80-6,192.168.1.103,1035,66.114.52.46,80,6,13/06/2010 06:22:19,93766175,2,0,12,0,6,6,6,0,0,0,0,0,0.12797792,0.021329653,9.38E+07,0,9.38E+07,9.38E+07,9.38E+07,9.38E+07,0,9.38E+07,9.38E+07,0,0,0,0,0,0,0,0,0,40,0,0.021329653,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1033-80-6,192.168.1.103,1033,66.114.52.46,80,6,13/06/2010 06:22:19,93889179,2,0,12,0,6,6,6,0,0,0,0,0,0.127810256,0.021301709,9.39E+07,0,9.39E+07,9.39E+07,9.39E+07,9.39E+07,0,9.39E+07,9.39E+07,0,0,0,0,0,0,0,0,0,40,0,0.021301709,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1035-80-6,192.168.1.103,1035,66.114.52.46,80,6,13/06/2010 06:23:53,1859303,2,0,12,0,6,6,6,0,0,0,0,0,6.45403143,1.075671905,1859303,0,1859303,1859303,1859303,1859303,0,1859303,1859303,0,0,0,0,0,0,0,0,0,40,0,1.075671905,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1033-80-6,192.168.1.103,1033,66.114.52.46,80,6,13/06/2010 06:23:54,2187420,2,0,12,0,6,6,6,0,0,0,0,0,5.485914913,0.914319152,2187420,0,2187420,2187420,2187420,2187420,0,2187420,2187420,0,0,0,0,0,0,0,0,0,40,0,0.914319152,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1038-80-6,192.168.1.103,1038,66.114.52.46,80,6,13/06/2010 06:23:54,3390487,2,0,12,0,6,6,6,0,0,0,0,0,3.539314559,0.58988576,3390487,0,3390487,3390487,3390487,3390487,0,3390487,3390487,0,0,0,0,0,0,0,0,0,40,0,0.58988576,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16172,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1039-80-6,192.168.1.103,1039,66.114.52.46,80,6,13/06/2010 06:22:32,93272307,2,0,12,0,6,6,6,0,0,0,0,0,0.12865555,0.021442592,9.33E+07,0,9.33E+07,9.33E+07,9.33E+07,9.33E+07,0,9.33E+07,9.33E+07,0,0,0,0,0,0,0,0,0,40,0,0.021442592,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1035-80-6,192.168.1.103,1035,66.114.52.46,80,6,13/06/2010 06:23:59,7218486,2,0,12,0,6,6,6,0,0,0,0,0,1.662398459,0.27706641,7218486,0,7218486,7218486,7218486,7218486,0,7218486,7218486,0,0,0,0,0,0,0,0,0,40,0,0.27706641,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-66.114.52.46-1033-80-6,192.168.1.103,1033,66.114.52.46,80,6,13/06/2010 06:24:00,8859047,2,0,12,0,6,6,6,0,0,0,0,0,1.354547504,0.225757917,8859047,0,8859047,8859047,8859047,8859047,0,8859047,8859047,0,0,0,0,0,0,0,0,0,40,0,0.225757917,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
